MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.7222,24,5.212795549374131,1.070931849791377,1827,2.541029207232267,36.8,-119.77,0.831
2.4678,18,4.91715708465369,1.0869171570846536,5466,2.474422815753735,36.8,-119.74,0.743
2.3333,25,5.84516129032258,1.0838709677419356,1257,2.703225806451613,36.8,-119.75,0.906
2.197,30,5.104938271604938,1.021604938271605,1894,2.9228395061728394,36.8,-119.75,0.745
1.2716,19,3.4779026217228464,1.0704119850187266,4638,3.4741573033707867,36.81,-119.76,0.694
3.4279,25,5.6909090909090905,0.9854545454545455,661,2.403636363636364,36.81,-119.77,0.847
2.3375,17,4.770818995182381,1.0227116311080524,3056,2.1032346868547833,36.82,-119.76,0.993
3.567,28,6.074468085106383,1.070921985815603,663,2.351063829787234,36.81,-119.77,0.855
3.625,25,5.405172413793103,1.0377155172413792,2133,2.2984913793103448,36.82,-119.78,0.895
4.2153,18,6.11453744493392,1.0881057268722467,1817,2.668135095447871,36.83,-119.78,0.952
4.5179,22,6.133479212253829,0.9584245076586433,1234,2.700218818380744,36.83,-119.76,0.996
5.2595,20,6.941684665226782,0.9632829373650108,1360,2.937365010799136,36.83,-119.76,1.109
4.7804,19,6.347058823529411,0.9941176470588236,1378,2.7019607843137257,36.83,-119.77,1.011
5.0635,16,6.573816155988858,0.9888579387186629,1034,2.8802228412256268,36.83,-119.77,1.085
4.0196,17,6.139767054908486,1.0449251247920133,1888,3.141430948419301,36.83,-119.76,0.842
4.9292,15,6.333333333333333,0.9886621315192744,1411,3.199546485260771,36.83,-119.75,1.094
4.1098,14,5.940279542566709,1.0533672172808133,2235,2.8398983481575604,36.83,-119.74,1.082
5.3272,3,6.982358402971216,1.0612813370473537,2878,2.6722376973073354,36.91,-119.77,1.742
5.0941,3,6.998985801217039,1.1379310344827587,5226,2.650101419878296,36.87,-119.75,1.437
3.9032,3,5.863329583802025,1.1929133858267718,4432,2.4926884139482564,36.85,-119.74,1.408
2.4861,15,5.467924528301887,1.0452830188679245,649,2.449056603773585,36.94,-119.7,0.863
6.9405,17,7.166666666666667,1.0096153846153846,992,3.1794871794871793,36.88,-119.71,1.652
4,20,6.983333333333333,1.0958333333333334,786,3.275,36.86,-119.69,1.646
4.5398,20,7.005277044854881,1.1398416886543536,1081,2.8522427440633247,36.85,-119.69,1.431
5.308,15,6.147668393782383,0.9430051813471503,1280,3.316062176165803,36.89,-119.67,1.675
2.5904,23,4.6596306068601585,0.9973614775725593,1885,2.4868073878627968,36.83,-119.7,0.714
2.3173,25,4.9152892561983474,1.115702479338843,1482,3.06198347107438,36.82,-119.7,0.682
2.7159,32,5.33130081300813,1.0731707317073171,1570,3.1910569105691056,36.81,-119.7,0.68
1.8061,5,3.0027624309392267,0.9337016574585635,623,1.7209944751381216,36.83,-119.71,1.134
3.5078,15,6.254587155963303,1.146788990825688,1228,2.81651376146789,36.83,-119.71,1.09
5.3478,8,6.210344827586207,0.9431034482758621,1959,3.377586206896552,36.83,-119.73,1.388
5.0828,14,6.7910750507099396,0.9959432048681541,1584,3.212981744421907,36.83,-119.73,1.114
2.3381,12,3.7879858657243815,1.0035335689045937,1320,2.3321554770318023,36.82,-119.71,1.125
1.6618,19,4.564,1.1,1034,2.068,36.81,-119.71,0.697
1.7969,19,4.655367231638418,1.03954802259887,557,1.573446327683616,36.81,-119.71,0.728
2.9453,28,5.343042071197411,0.9870550161812298,780,2.5242718446601944,36.81,-119.72,0.722
2.7778,19,4.616847826086956,0.967391304347826,994,2.7010869565217392,36.81,-119.73,0.797
1.9483,16,4.21669341894061,0.9839486356340289,1054,1.6918138041733548,36.82,-119.72,1.125
2.2639,15,3.845528455284553,0.9715447154471545,550,2.2357723577235773,36.82,-119.72,0.525
3.9943,7,5.732044198895028,0.9751381215469613,1040,2.8729281767955803,36.83,-119.69,1.002
4.9327,8,6.083870967741936,1.2193548387096773,475,3.064516129032258,36.83,-119.69,0.895
1.4913,32,4.901785714285714,1.0089285714285714,726,3.2410714285714284,36.83,-119.69,0.546
3.1814,28,5.677811550151976,1.0638297872340425,898,2.729483282674772,36.83,-119.69,0.789
4.4356,3,5.9676470588235295,0.9882352941176471,1003,2.95,36.83,-119.67,1.113
5.0864,4,6.964285714285714,1.0844155844155845,1024,3.324675324675325,36.83,-119.67,1.137
6.1133,11,7.241887905604719,1.0147492625368733,1110,3.274336283185841,36.83,-119.68,1.2
4.5577,2,7.54093567251462,1.0994152046783625,1133,3.3128654970760234,36.82,-119.67,1.233
4.9432,4,6.341708542713568,1.085427135678392,622,3.1256281407035176,36.81,-119.67,1.144
5.0253,13,5.951724137931034,0.9494252873563218,1356,3.117241379310345,36.81,-119.68,1.062
1.8021,17,4.940104166666667,1.1276041666666667,1207,3.1432291666666665,36.82,-119.69,0.559
4.81,15,6.54059405940594,1.0138613861386139,1687,3.3405940594059405,36.82,-119.69,0.936
3.9792,16,5.838074398249453,0.9934354485776805,1536,3.361050328227571,36.81,-119.68,0.889
2.5446,13,4.118918918918919,0.9891891891891892,994,2.6864864864864866,36.81,-119.69,0.938
4.4934,15,5.772455089820359,0.9900199600798403,1634,3.2614770459081837,36.81,-119.69,0.88
4.2066,7,5.732931726907631,1.0401606425702812,1748,3.5100401606425704,36.8,-119.68,0.884
3.2813,31,6.162679425837321,1.0956937799043063,1306,3.124401913875598,36.8,-119.69,0.687
6.011,9,7.831223628691983,1.0717299578059072,1632,3.4430379746835444,36.8,-119.67,1.631
3.7697,13,5.528662420382165,0.9968152866242038,993,3.162420382165605,36.79,-119.69,0.836
3.5417,16,5.311643835616438,0.928082191780822,1010,3.458904109589041,36.79,-119.68,0.713
2.7404,15,5.952830188679245,1.0636792452830188,1207,2.8466981132075473,36.79,-119.69,0.763
2.6875,22,5.889688249400479,1.1894484412470023,1720,4.124700239808154,36.77,-119.69,0.606
4.0993,5,5.4324324324324325,0.9896049896049897,1490,3.0977130977130978,36.79,-119.69,0.83
6.0132,21,6.146341463414634,0.8878048780487805,583,2.84390243902439,36.77,-119.68,1.508
4.9904,15,6.9077809798270895,1.0172910662824208,1258,3.6253602305475505,36.85,-119.64,1.573
5.6739,14,7.896272285251215,1.0632090761750406,2085,3.379254457050243,36.82,-119.64,1.738
4.526,19,7.042780748663102,1.0106951871657754,517,2.764705882352941,36.79,-119.63,1.487
4.925,22,6.730831973898858,1.0016313213703099,1795,2.9282218597063623,36.76,-119.63,1.547
3.0833,42,6.027027027027027,0.9684684684684685,617,2.779279279279279,36.7,-119.63,1.333
4.5625,20,6.202197802197802,1.0527472527472528,1372,3.0153846153846153,36.78,-119.53,1.369
5.4895,13,7.926356589147287,1.1149870801033592,2473,3.195090439276486,36.83,-119.58,1.567
4.0227,19,5.950184501845018,1.011070110701107,1760,3.2472324723247232,36.77,-119.58,1.265
4.5375,18,6.757894736842105,1.0157894736842106,621,3.268421052631579,36.72,-119.59,1.306
4.5938,20,5.136792452830188,0.9811320754716981,531,2.5047169811320753,36.74,-119.5,1.069
3.6161,11,5.640449438202247,1.0337078651685394,1248,2.804494382022472,36.72,-119.57,0.995
2.5741,29,4.932160804020101,0.9849246231155779,1208,3.0351758793969847,36.71,-119.56,0.73
2.181,37,4.6773255813953485,1.0872093023255813,1173,3.4098837209302326,36.71,-119.56,0.599
2.6458,10,4.360526315789474,0.9447368421052632,958,2.5210526315789474,36.71,-119.57,0.848
2.6823,34,5.2195845697329375,1.0504451038575668,899,2.6676557863501484,36.7,-119.57,0.729
2.1182,40,3.7936507936507935,1.034920634920635,1135,3.6031746031746033,36.7,-119.56,0.589
2.3687,31,4.815561959654179,1.0720461095100864,1371,3.951008645533141,36.7,-119.55,0.639
3.1442,30,5.780487804878049,1.0048780487804878,1248,3.0439024390243903,36.7,-119.57,0.723
3.7261,7,5.717532467532467,1.0032467532467533,974,3.1623376623376624,36.7,-119.57,0.839
1.9766,42,4.586666666666667,0.9555555555555556,812,3.608888888888889,36.69,-119.58,0.581
1.7132,21,3.8201970443349755,1.041871921182266,1519,3.7413793103448274,36.69,-119.55,0.559
2.2448,20,5.084033613445378,1.050420168067227,1665,4.663865546218488,36.7,-119.54,0.589
1.9076,32,3.7895752895752897,0.9806949806949807,2052,3.9613899613899615,36.71,-119.55,0.558
2.1515,6,5.440366972477064,1.073394495412844,1135,5.206422018348624,36.72,-119.55,0.639
2.59,21,5.840764331210191,1.0222929936305734,1120,3.56687898089172,36.71,-119.52,0.693
3.2917,19,6.182656826568266,1.0867158671586716,1578,2.911439114391144,36.69,-119.47,1.601
3.4044,18,6.171232876712328,1.1369863013698631,945,3.2363013698630136,36.68,-119.41,1.153
3.625,25,5.887788778877888,1.0297029702970297,904,2.9834983498349836,36.63,-119.43,1.076
2.3618,38,5.074866310160428,1.0160427807486632,578,3.090909090909091,36.64,-119.39,0.8
3.5074,37,5.124137931034483,1.0206896551724138,977,3.3689655172413793,36.59,-119.4,0.938
2.3359,24,4.994082840236686,1.0946745562130178,1564,3.084812623274162,37.1,-119.49,0.924
4.2679,14,6.392592592592592,1.1185185185185185,315,2.3333333333333335,36.94,-119.61,1.518
3.332,16,5.815789473684211,1.0997229916897506,2140,2.96398891966759,37.02,-119.57,1.118
3.1736,16,5.705304518664047,1.082514734774067,1467,2.882121807465619,37,-119.48,1.118
3.9141,12,6.946386946386946,1.1538461538461537,1184,2.7599067599067597,36.91,-119.46,1.239
2,15,6.391156462585034,1.3979591836734695,755,2.568027210884354,36.89,-119.33,0.833
4.1838,44,26.452173913043477,6.060869565217391,335,2.9130434782608696,37.25,-119.21,0.856
4.1563,12,6.751497005988024,1.4131736526946108,1006,3.0119760479041915,37.13,-118.94,0.94
3.3269,22,7.677083333333333,1.65625,773,2.6840277777777777,37.09,-119.4,1.027
3.875,23,50.83783783783784,10.27027027027027,64,1.7297297297297298,37.12,-119.34,1.25
3.0729,34,26.041095890410958,5.397260273972603,171,2.3424657534246576,37.11,-119.28,1.446
5.1314,15,29.074766355140188,6.08411214953271,276,2.5794392523364484,37.06,-119.32,1.792
3.7857,19,20.2,4.05,187,2.3375,36.79,-118.91,0.786
2.6902,17,6.035294117647059,1.1911764705882353,975,2.8676470588235294,36.8,-119.24,0.944
2.2202,13,5.494140625,1.130859375,1385,2.705078125,36.71,-119.25,1
2.2278,13,5.906110283159464,1.2101341281669151,1905,2.8390461997019374,36.69,-119.12,0.905
2.6058,26,5.789156626506024,1.0210843373493976,1148,3.4578313253012047,36.62,-119.34,0.922
1.6486,26,4.337962962962963,0.9629629629629629,1834,4.24537037037037,36.63,-119.31,0.552
1.7292,33,4.513677811550152,1.1367781155015197,1544,4.693009118541034,36.62,-119.31,0.52
1.5642,15,4.403292181069959,1.0534979423868314,1070,4.403292181069959,36.62,-119.32,0.515
1.4481,25,3.4057377049180326,0.9426229508196722,947,3.8811475409836067,36.62,-119.31,0.517
2.4219,19,4.97986577181208,0.9932885906040269,1296,4.348993288590604,36.61,-119.43,0.658
2.2863,5,4.106457242582897,1.0610820244328099,2505,4.371727748691099,36.6,-119.44,0.692
2.0417,34,5.052631578947368,1.0760233918128654,579,3.3859649122807016,36.6,-119.44,0.725
2.5,42,5.151515151515151,0.8888888888888888,247,2.494949494949495,36.6,-119.45,0.73
3.625,13,5.479674796747967,1.048780487804878,719,2.9227642276422765,36.61,-119.46,1.083
3.7917,24,5.3580246913580245,0.9547325102880658,693,2.8518518518518516,36.61,-119.45,0.905
3.9073,17,6.223577235772358,1.1382113821138211,775,3.1504065040650406,36.61,-119.44,0.916
1.767,15,4.436893203883495,0.9902912621359223,1266,4.097087378640777,36.59,-119.43,0.633
2.825,32,4.784232365145228,0.979253112033195,761,3.1576763485477177,36.59,-119.44,0.676
1.8975,36,5.052863436123348,1.077092511013216,1430,3.149779735682819,36.6,-119.45,0.609
1.516,28,4.4032786885245905,1.0819672131147542,1331,4.363934426229508,36.59,-119.44,0.567
3.9844,18,6.131004366812227,0.9868995633187773,754,3.2925764192139737,36.6,-119.46,1.181
1.6875,41,5.570063694267516,1.089171974522293,1171,3.729299363057325,36.59,-119.45,0.661
2.5234,37,4.101167315175097,0.9299610894941635,879,3.4202334630350193,36.58,-119.44,0.635
3.7813,18,5.357142857142857,1.0526315789473684,753,2.830827067669173,36.58,-119.45,0.873
3.825,28,6.306930693069307,1.0643564356435644,572,2.8316831683168315,36.59,-119.45,0.842
2.309,18,5.456422018348624,1.0275229357798166,1638,3.756880733944954,36.6,-119.55,0.571
1.4937,20,4.570552147239264,0.9754601226993865,1474,4.521472392638037,36.61,-119.54,0.547
1.586,14,4.087074829931972,1.0789115646258503,3535,4.809523809523809,36.61,-119.55,0.569
2.2206,34,5.433962264150943,1.0075471698113208,1018,3.841509433962264,36.62,-119.5,0.634
1.9913,21,5.542105263157895,1.0789473684210527,867,2.281578947368421,36.58,-119.49,0.953
1.8958,33,4.939516129032258,1.1088709677419355,1065,4.294354838709677,36.61,-119.52,0.551
1.5625,33,3.623456790123457,1.0493827160493827,730,4.506172839506172,36.61,-119.53,0.558
1.6094,27,4.887323943661972,1.0422535211267605,1056,3.7183098591549295,36.66,-119.6,0.552
3.0521,27,4.115,0.855,798,3.99,36.64,-119.59,1.138
2.5562,43,6.072463768115942,1.1594202898550725,1056,3.8260869565217392,36.65,-119.53,0.932
1.9676,33,5.175895765472313,0.9576547231270358,1102,3.58957654723127,36.6,-119.63,0.624
2.6858,13,4.350364963503649,0.9854014598540146,1652,4.019464720194647,36.58,-119.62,0.624
3.5987,19,6.167259786476868,1.0782918149466192,911,3.2419928825622777,36.57,-119.59,1.317
2.8287,28,4.714285714285714,0.974025974025974,919,2.9837662337662336,36.58,-119.6,0.731
2.6974,29,4.841328413284133,1.033210332103321,788,2.907749077490775,36.58,-119.61,0.73
4.0197,17,5.819338422391858,0.9923664122137404,1330,3.3842239185750635,36.59,-119.62,0.88
2.2727,10,4.934027777777778,1.0763888888888888,1443,2.5052083333333335,36.59,-119.61,0.927
2.5556,42,5.3004587155963305,1.0068807339449541,1347,3.0894495412844036,36.57,-119.6,0.697
1.8333,33,4.943444730077121,1.0359897172236503,1205,3.0976863753213366,36.57,-119.6,0.683
1.5833,42,4.641821946169772,1.0786749482401656,1359,2.813664596273292,36.57,-119.61,0.651
1.2647,22,4.997214484679666,1.2116991643454038,1127,3.139275766016713,36.58,-119.63,0.553
1.4415,36,3.967741935483871,0.9032258064516129,737,3.9623655913978495,36.56,-119.6,0.544
2.0658,34,5.938144329896907,1.2061855670103092,363,3.7422680412371134,36.56,-119.64,0.925
1.625,34,3.972972972972973,1.0332640332640333,1886,3.920997920997921,36.56,-119.61,0.53
1.8878,30,4.272952853598015,0.9230769230769231,1467,3.640198511166253,36.56,-119.62,0.516
3.2917,34,6.597444089456869,1.095846645367412,1041,3.3258785942492013,36.55,-119.53,1.115
4.2045,16,7.266129032258065,1.1155913978494623,1106,2.9731182795698925,36.52,-119.54,1.209
2.2132,46,4.687344913151365,0.967741935483871,971,2.4094292803970223,36.51,-119.55,0.766
1.6635,37,4.990196078431373,1.0441176470588236,663,3.25,36.51,-119.56,0.67
2.5033,9,5.012987012987013,1.0506493506493506,2157,2.8012987012987014,36.51,-119.56,0.701
3.0294,31,4.706161137440758,0.9881516587677726,1042,2.4691943127962084,36.52,-119.55,0.702
3.2019,19,5.301158301158301,0.9555984555984556,1670,3.223938223938224,36.53,-119.56,0.957
3.0469,32,5.5625,1,1038,3.8161764705882355,36.56,-119.73,0.827
2.1908,32,5.811594202898551,1.0579710144927537,868,3.1449275362318843,36.57,-119.67,1.1
3.1333,30,5.925531914893617,1.1312056737588652,966,3.425531914893617,36.51,-119.65,1
3.3214,35,5.561797752808989,1.0786516853932584,674,3.7865168539325844,36.52,-119.59,1.016
2.5921,20,6.024221453287197,1.1453287197231834,1466,5.072664359861592,36.52,-119.73,0.942
3.2083,26,6.667953667953668,1.1158301158301158,802,3.0965250965250966,36.44,-119.77,0.75
2.8125,29,6.078571428571428,1.075,914,3.2642857142857142,36.46,-119.69,0.792
1.7813,29,4.648578811369509,0.9198966408268734,1278,3.302325581395349,36.43,-119.69,0.579
2.4044,34,5.092936802973978,1.066914498141264,818,3.04089219330855,36.54,-119.87,0.725
2.0216,32,5.685714285714286,1.126530612244898,999,4.077551020408163,36.55,-119.79,0.768
2.7321,31,5.491150442477876,1.1238938053097345,767,3.393805309734513,36.51,-119.81,0.836
2.4375,19,6.0368663594470044,1.1105990783410138,702,3.2350230414746544,36.54,-119.84,0.782
2.5208,31,5.891156462585034,1.129251700680272,979,3.3299319727891157,36.54,-119.83,0.6
2.975,34,6.405405405405405,1.0675675675675675,716,3.225225225225225,36.64,-119.89,0.9
2.0313,17,6.060728744939271,1.2469635627530364,1425,5.769230769230769,36.57,-119.97,0.694
2.4814,20,5.389972144846797,1.011142061281337,1319,3.6740947075208914,36.58,-119.9,0.746
2.4006,24,5.700507614213198,1.1725888324873097,1291,3.2766497461928936,36.6,-119.81,0.764
2.4474,19,5.20042643923241,0.9850746268656716,1416,3.0191897654584223,36.45,-119.86,0.756
1.7176,34,4.501915708812261,0.9616858237547893,683,2.6168582375478926,36.43,-119.86,0.584
2.8913,23,5.038674033149171,0.9779005524861878,1146,3.165745856353591,36.43,-119.85,0.609
2.1771,18,5.127272727272727,1.0772727272727274,772,3.5090909090909093,36.44,-119.97,0.392
2.1153,18,4.280898876404494,1.1629213483146068,2030,5.702247191011236,36.34,-120.08,1.125
2.3295,17,4.095890410958904,1.095890410958904,715,4.897260273972603,36.16,-120.1,0.55
1.5086,12,3.983651226158038,0.9700272479564033,1708,4.653950953678474,36.21,-120.1,0.647
1.4191,12,3.594392523364486,1.0448598130841122,2809,5.2504672897196265,36.19,-120.09,0.551
2.4398,11,4.20440251572327,1.2955974842767295,1376,4.327044025157233,36.29,-120.27,0.875
2.1458,29,5.848484848484849,1.1717171717171717,218,2.202020202020202,36.18,-120.43,1.042
3.0658,36,4.943548387096774,1,310,2.5,36.16,-120.37,0.65
1.8264,18,5.557603686635945,1.262672811059908,622,2.866359447004608,36.14,-120.36,0.62
2.7461,17,5.4261904761904765,1.0666666666666667,1200,2.857142857142857,36.15,-120.38,0.7
3.2639,10,5.1156186612576064,1.081135902636917,1335,2.707910750507099,36.13,-120.37,0.864
4.381,34,6.005763688760807,0.9769452449567724,868,2.5014409221902016,36.15,-120.37,0.863
2.7792,18,5.584558823529412,1.088235294117647,846,3.110294117647059,36.16,-120.35,0.853
1.7075,9,4.937153419593345,1.1959334565619224,1484,2.743068391866913,36.14,-120.35,0.604
3.0134,29,4.669879518072289,1.0457831325301206,1306,3.146987951807229,36.13,-120.36,0.555
2.25,24,6.044871794871795,1.3397435897435896,514,3.2948717948717947,36.65,-120.31,0.766
2.4937,31,5.278026905829597,0.9910313901345291,744,3.336322869955157,36.65,-120.25,0.66
2.3026,25,5.543859649122807,1.1578947368421053,613,3.584795321637427,36.59,-120.18,0.906
2.293,29,4.593167701863354,1.049689440993789,1408,4.372670807453416,36.61,-120.19,0.572
1.5536,25,4.088785046728972,1,931,4.350467289719626,36.6,-120.19,0.583
2.4786,14,4.371014492753623,1.0057971014492753,1679,4.866666666666666,36.49,-120.22,0.56
1.947,24,5,1.1685393258426966,1180,4.419475655430712,36.77,-120.41,0.689
2.5,18,4.136363636363637,1,996,5.03030303030303,36.72,-120.67,1.125
1.9417,20,4.950207468879668,1.0912863070539418,1274,5.286307053941909,36.55,-120.51,0.388
1.7184,11,4.006172839506172,1.0041152263374487,2104,4.329218106995885,36.78,-120.39,0.552
1.9056,25,3.6958424507658645,1.0831509846827134,1745,3.8183807439824946,36.75,-120.38,0.6
1.8125,25,3.782442748091603,1.0381679389312977,941,3.5916030534351147,36.76,-120.38,0.58
1.4038,12,3.8353909465020575,1.0041152263374487,1043,4.292181069958848,36.76,-120.38,0.543
1.3386,20,4.784386617100372,1.1524163568773234,954,3.546468401486989,36.87,-120.46,0.63
2.3523,34,3.697802197802198,0.9505494505494505,539,2.9615384615384617,36.86,-120.45,0.66
2.8182,29,5.427083333333333,1.0173611111111112,883,3.0659722222222223,36.84,-120.44,0.905
2.1759,20,4.105405405405405,1.0162162162162163,1681,4.543243243243243,36.85,-120.45,0.581
2.4414,21,4.795148247978437,1.0754716981132075,1446,3.8975741239892185,36.86,-120.51,0.719
2.3295,42,5.46749226006192,1.065015479876161,1084,3.3560371517027865,36.97,-120.55,0.744
2.2083,18,5.183908045977011,1.1206896551724137,771,4.431034482758621,36.84,-120.69,0.55
4.125,46,11,2.2,26,5.2,36.51,-119.55,0.675
4.625,36,24.5,3.5,28,14,36.51,-119.54,1.625
2.0192,18,4.4268707482993195,0.9795918367346939,1616,2.748299319727891,39.75,-122.2,0.637
1.6948,30,5.370801033591731,1.0775193798449612,1885,2.4354005167958657,39.75,-122.18,0.675
3.0469,20,5.656,1.008,337,2.696,39.74,-122.16,0.85
2.3507,39,5.165636588380717,1.0061804697156984,2111,2.6093943139678615,39.74,-122.19,0.656
3.0469,16,5.764227642276423,1.1165311653116532,1104,2.991869918699187,39.79,-122.25,0.722
2.325,32,6.344827586206897,1.0886699507389161,562,2.768472906403941,39.78,-122.16,0.696
2.2569,20,5.604,1.12,668,2.672,39.74,-122.13,0.943
3.35,23,5.582491582491582,1.0336700336700337,836,2.814814814814815,39.7,-122.18,0.854
1.9375,16,5.303664921465969,1.036649214659686,1031,2.6989528795811517,39.75,-122.23,0.731
1.6607,16,6.7105263157894735,1.9210526315789473,85,2.236842105263158,39.71,-122.74,0.14999
2.3851,21,6.6,1.2,510,2.914285714285714,39.68,-122.38,0.675
3.6429,33,6.253731343283582,1.1492537313432836,190,2.8358208955223883,39.65,-122.14,0.875
3.25,28,5.979674796747967,1.0528455284552845,673,2.7357723577235773,39.55,-122.18,0.816
2.4861,25,5.834123222748815,1.1374407582938388,658,3.118483412322275,39.5,-122.53,0.719
2.165,34,5.304950495049505,1.0554455445544555,1287,2.5485148514851486,39.53,-122.19,0.587
2.3566,22,5.4966329966329965,1.1077441077441077,1647,2.772727272727273,39.53,-122.2,0.71
1.3708,8,3.8895705521472395,1.030674846625767,1237,3.794478527607362,39.53,-122.23,1.25
2.1,17,4.335740072202166,0.9675090252707581,555,2.003610108303249,39.51,-122.22,0.669
2.0625,39,5.837528604118993,1.102974828375286,1181,2.7025171624713957,39.52,-122.2,0.634
2.8333,37,5.561320754716981,0.9740566037735849,1060,2.5,39.51,-122.2,0.697
2.1705,23,5.133333333333334,1.0777777777777777,261,2.9,39.5,-122.19,0.53
2.5625,23,5.498901098901099,1.0571428571428572,1443,3.1714285714285713,39.72,-122.04,0.7
2.8466,34,6.369565217391305,1.062111801242236,958,2.9751552795031055,39.6,-122.05,0.953
2.4917,43,6.700507614213198,1.0913705583756346,512,2.598984771573604,39.47,-122.1,0.771
1.832,39,5.115151515151515,0.9757575757575757,535,3.242424242424242,39.45,-121.94,0.705
2.1746,20,4.711111111111111,1.0464646464646465,1856,3.7494949494949497,39.74,-122.01,0.587
0.957,52,2.709016393442623,1.2950819672131149,392,1.6065573770491803,40.8,-124.17,0.6
1.7308,52,4.231173380035027,1.0823117338003503,1150,2.0140105078809105,40.8,-124.16,0.805
1.7778,52,4.450704225352113,0.9753521126760564,591,2.0809859154929575,40.79,-124.16,0.769
1.585,52,4.376021798365122,1.1416893732970028,891,2.4277929155313354,40.8,-124.17,0.755
1.8529,52,4.8808777429467085,1.078369905956113,758,2.376175548589342,40.8,-124.17,0.625
2.2566,52,4.995348837209303,0.9790697674418605,975,2.2674418604651163,40.79,-124.16,0.927
2.5417,50,6.473087818696884,1.141643059490085,837,2.3711048158640224,40.78,-124.16,0.854
1.6369,39,4.91131498470948,1.0091743119266054,731,2.235474006116208,40.78,-124.17,0.683
1.8242,37,5.273076923076923,1.226923076923077,640,2.4615384615384617,40.78,-124.19,0.7
1.745,39,5.448071216617211,1.0445103857566767,883,2.620178041543027,40.79,-124.18,0.705
1.4668,40,5.010752688172043,1.114695340501792,788,2.824372759856631,40.79,-124.18,0.646
1.9688,43,4.740663900414938,0.9937759336099585,1169,2.425311203319502,40.79,-124.17,0.705
2.9038,43,5.673417721518987,1.129113924050633,932,2.359493670886076,40.78,-124.16,0.82
2.8529,35,4.933179723502304,1.0092165898617511,1053,2.4262672811059907,40.77,-124.16,0.856
2.2227,30,5.278551532033426,1.0194986072423398,990,2.7576601671309193,40.77,-124.17,0.813
2.5536,37,4.687096774193549,0.9451612903225807,867,2.796774193548387,40.78,-124.18,0.702
2.5096,33,4.559322033898305,0.940677966101695,656,2.7796610169491527,40.78,-124.18,0.722
2.1607,34,5.022082018927445,1.1482649842271293,950,2.996845425867508,40.78,-124.18,0.67
4.8516,13,6.15014164305949,0.9603399433427762,951,2.6940509915014164,40.75,-124.17,1.161
2.8056,26,4.673684210526316,0.95,992,2.610526315789474,40.76,-124.17,0.828
2.442,30,5.102915951972555,1.0874785591766725,1367,2.3447684391080617,40.77,-124.19,0.69
1.75,50,4.096385542168675,0.891566265060241,235,2.8313253012048194,40.81,-124.15,0.675
2.5,32,4.4869281045751634,1.0196078431372548,872,2.849673202614379,40.8,-124.14,0.726
1.755,47,4.5167173252279635,1.0182370820668694,765,2.325227963525836,40.8,-124.15,0.741
1.6111,52,4.804878048780488,1.06430155210643,908,2.0133037694013303,40.8,-124.16,0.747
1.1386,52,3.914942528735632,1.1494252873563218,952,2.188505747126437,40.8,-124.16,0.741
2.4896,38,5.333333333333333,0.9965635738831615,873,3,40.79,-124.14,0.81
3.1711,41,6.0945558739255015,1.0257879656160458,911,2.6103151862464182,40.78,-124.15,1.042
3.8,46,5.659025787965616,0.9914040114613181,791,2.2664756446991405,40.78,-124.16,0.818
2.1135,46,5.622920517560074,1.1035120147874307,1206,2.229205175600739,40.79,-124.16,0.906
3.0216,37,5.539094650205762,1.0041152263374487,1263,2.5987654320987654,40.79,-124.15,0.864
3.4219,35,5.6157407407407405,0.9791666666666666,982,2.2731481481481484,40.78,-124.14,0.928
2.9143,27,5.334500875656743,1.0595446584938704,1407,2.4640980735551663,40.77,-124.14,0.996
3.375,24,5.58203125,0.998046875,1388,2.7109375,40.76,-124.15,1.006
3.3984,36,5.739130434782608,1.016304347826087,829,2.2527173913043477,40.78,-124.15,0.9
2.5536,23,5.48,1.2114285714285715,425,2.4285714285714284,40.81,-124.11,0.961
2.1101,34,5.607329842931938,1.0994764397905759,1056,2.764397905759162,40.78,-124.13,0.869
2.2478,31,5.123809523809523,1.1,1259,2.9976190476190476,40.8,-124.13,0.811
2.8833,29,5.793911007025761,1.0608899297423888,1130,2.6463700234192036,40.79,-124.13,0.83
3.5833,32,5.829479768786127,1.0375722543352601,855,2.4710982658959537,40.79,-124.13,0.928
3.2216,34,6.252615844544096,1.0493273542600896,1891,2.82660687593423,40.86,-124.06,0.981
3.5156,31,6.019950124688279,1.0673316708229426,1005,2.506234413965087,40.85,-124.05,1.43
3.9792,22,5.855203619909502,0.9841628959276018,1198,2.7104072398190047,40.8,-124.02,1.339
1.1157,18,2.5637450199203187,0.9641434262948207,805,1.6035856573705178,40.86,-124.08,1.5
1.1742,25,3.4881266490765173,1.0211081794195251,794,2.094986807387863,40.86,-124.09,0.75
1.1576,44,3.279620853080569,0.976303317535545,398,1.886255924170616,40.87,-124.09,0.875
2.2138,47,5.3003003003003,0.978978978978979,796,2.3903903903903903,40.87,-124.07,0.992
1.1479,29,4.023529411764706,1.1035294117647059,990,2.3294117647058825,40.87,-124.08,1.011
2.2188,50,4.925133689839572,1,420,2.2459893048128343,40.88,-124.09,1.058
0.7684,31,2.5692307692307694,1.0307692307692307,780,6,40.87,-124.07,1.531
1.725,33,5.068027210884353,1.1473922902494331,1165,2.6417233560090705,40.88,-124.15,0.575
